INSTRUMENT ID,taken_on,Reading1,Temperature,Reading2,Reading3,Reading4,Reading5,Reading6,Reading_Ave,Load
A34,11/13/2024 12:00,5133.7800,5.80,5501.15,4744.07,4916.8,5176.74,4975.44,5074.6633,392.8177
A34,11/12/2024 12:00,5133.4680,5.73,5500.521,4744.262,4916.502,5176.181,4975.828,5074.4603,392.8524
A34,11/11/2024 12:00,5132.4460,6.78,5499.647,4742.439,4915.587,5175.438,4973.678,5073.2058,393.0670
A34,11/08/2024 12:00,5133.0380,7.00,5498.445,4743.183,4916.249,5174.214,4974.415,5073.2573,393.0582
A34,11/06/2024 12:00,5130.2500,9.44,5495.827,4740.697,4913.371,5172.03,4971.647,5070.6370,393.5066
A34,11/04/2024 12:00,5132.9100,7.20,5498.672,4742.971,4915.887,5174.478,4974.194,5073.1853,393.0705
A34,11/01/2024 12:00,5133.8250,7.83,5496.093,4744.382,4916.701,5172.31,4975.599,5073.1517,393.0763
A34,10/30/2024 12:00,5130.8900,9.21,5495.927,4740.805,4914.426,5171.598,4971.765,5070.9018,393.4612
A34,10/28/2024 12:00,5134.5580,6.98,5497.642,4744.622,4917.459,5173.569,4975.944,5073.9657,392.9370
A34,10/25/2024 12:00,5132.2000,9.85,5492.82,4742.23,4915.47,5169.38,4973.52,5070.9367,393.4553
A34,10/24/2024 12:00,5132.8760,9.37,5492.777,4742.919,4916.407,5169.212,4974.155,5071.3910,393.3775
A34,10/23/2024 12:00,5129.6820,12.13,5489.894,4740.049,4912.587,5166.763,4970.917,5068.3153,393.9038
A34,10/21/2024 12:00,5130.4650,10.69,5493.121,4740.283,4913.514,5168.935,4971.856,5069.6957,393.6676
A34,10/18/2024 12:00,5133.8770,8.01,5496.533,4743.957,4917.146,5172.293,4975.313,5073.1865,393.0703
A34,10/16/2024 12:00,5136.2920,6.69,5497.041,4745.695,4919.057,5173.075,4977.194,5074.7257,392.8070
A34,10/14/2024 12:00,5135.1440,8.36,5493.994,4744.588,4918.062,5170,4975.727,5072.9192,393.1161
A34,10/11/2024 12:00,5133.3240,10.81,5491.157,4742.715,4916.437,5167.496,4973.86,5070.8315,393.4733
A34,10/09/2024 12:00,5134.6500,10.29,5490.357,4743.589,4917.706,5166.789,4974.893,5071.3307,393.3879
A34,10/07/2024 12:00,5133.6400,12.13,5486.72,4742.3,4916.88,5163.58,4973.3,5069.4033,393.7176
A34,10/06/2024 12:00,5132.2940,13.96,5484.464,4740.882,4915.728,5162.048,4971.696,5067.8520,393.9831
A34,10/04/2024 12:00,5132.4040,14.21,5483.656,4740.946,4916.144,5160.892,4972.155,5067.6995,394.0092
A34,10/02/2024 12:00,5133.3190,14.40,5482.229,4741.107,4916.817,5159.637,4972.12,5067.5382,394.0368
A34,09/30/2024 12:00,5131.6070,16.32,5479.585,4739.714,4915.105,5157.812,4970.808,5065.7718,394.3390
A34,09/27/2024 12:00,5131.1840,16.86,5479.134,4739.413,4914.753,5157.944,4970.075,5065.4172,394.3997
A34,09/25/2024 12:00,5131.6680,16.68,5479.184,4739.744,4915.421,5157.208,4970.304,5065.5882,394.3704
A34,09/23/2024 12:00,5133.1270,16.30,5477.366,4740.642,4916.727,5155.377,4971.827,5065.8443,394.3266
A34,09/20/2024 12:00,5130.0550,19.27,5473.896,4738.324,4913.857,5153.048,4968.798,5062.9963,394.8139
A34,09/18/2024 12:00,5129.9960,19.13,5474.117,4737.932,4913.015,5153.61,4968.235,5062.8175,394.8445
A34,09/16/2024 12:00,5127.8970,19.45,5474.65,4737.096,4911.224,5152.929,4967.017,5061.8022,395.0182
A34,09/13/2024 12:00,5128.0020,18.39,5477.155,4736.47,4911.067,5155.38,4966.759,5062.4722,394.9036
A34,09/11/2024 13:30,5128.5100,17.19,5478.62,4737.34,4911.8,5156.78,4967.81,5063.4767,394.7317
A34,09/10/2024 12:00,5130.2480,15.90,5480.527,4738.564,4913.56,5158.266,4969.164,5065.0548,394.4617
A34,09/09/2024 12:00,5130.6810,15.55,5480.769,4738.917,4914.09,5158.895,4969.88,5065.5387,394.3789
A34,09/06/2024 12:00,5131.2640,16.55,5477.35,4739.162,4915.055,5155.192,4969.767,5064.6317,394.5341
A34,09/04/2024 12:00,5130.5000,17.42,5476.693,4737.944,4913.804,5154.689,4968.834,5063.7440,394.6860
A34,09/02/2024 12:00,5131.7030,16.40,5476.486,4739.045,4915.367,5154.628,4969.945,5064.5290,394.5516
A34,08/30/2024 12:00,5129.6990,18.89,5472.965,4737.016,4913.415,5152,4967.513,5062.1013,394.9670
A34,08/28/2024 12:00,5130.2000,18.66,5471.62,4736.899,4913.665,5150.291,4967.6,5061.7125,395.0335
A34,08/26/2024 12:00,5122.8580,24.86,5466.393,4731.215,4905.251,5146.203,4961.598,5055.5863,396.0817
A34,08/23/2024 12:00,5125.0870,21.54,5470.317,4732.619,4907.494,5148.711,4962.768,5057.8327,395.6974
A34,08/21/2024 12:00,5126.3190,20.41,5471.172,4732.755,4908.673,5149.783,4963.633,5058.7225,395.5451
A34,08/19/2024 12:00,5129.9800,17.19,5473.795,4736.474,4913.146,5151.616,4967.042,5062.0088,394.9828
A34,08/16/2024 12:00,5127.2080,19.62,5470.636,4734.841,4911.028,5149.57,4965.649,5059.8220,395.3570
A34,08/14/2024 12:00,5122.8340,23.63,5466.223,4729.723,4905.131,5146.106,4960.411,5055.0713,396.1698
A34,08/12/2024 12:00,5124.7850,21.61,5468.496,4731.433,4907.18,5147.198,4962.163,5056.8758,395.8611
A34,08/09/2024 12:00,5125.5640,22.91,5463.397,4730.814,4907.296,5142.255,4961.331,5055.1095,396.1633
A34,08/07/2024 12:00,5121.2150,27.31,5457.355,4728.248,4903.962,5136.964,4958.563,5051.0512,396.8577
A34,08/05/2024 12:00,5121.4430,26.04,5458.171,4728.747,4904.278,5138.56,4958.799,5051.6663,396.7524
A34,08/02/2024 12:00,5115.7700,29.36,5454.832,4723.57,4898.905,5135.703,4954.629,5047.2348,397.5107
A34,07/31/2024 12:00,5116.0380,27.24,5457.618,4723.855,4898.825,5137.511,4954.213,5048.0100,397.3780
A34,07/29/2024 12:00,5116.9890,24.01,5461.256,4725.096,4899.934,5141.525,4956.409,5050.2015,397.0031
A34,07/26/2024 12:00,5117.1470,22.77,5463.129,4723.042,4899.194,5142.038,4954.346,5049.8160,397.0690
A34,07/25/2024 12:00,5116.9880,22.77,5462.966,4723.891,4899.993,5141.86,4955.163,5050.1435,397.0130
A34,07/24/2024 12:00,5121.2060,18.92,5465.826,4727.777,4904.067,5144.042,4959.179,5053.6828,396.4074
A34,07/22/2024 12:00,5113.9560,26.53,5456.105,4721.502,4896.628,5135.75,4952.385,5046.0543,397.7127
A34,07/19/2024 12:00,5112.9770,25.78,5455.606,4720.16,4895.642,5134.207,4951.058,5044.9417,397.9030
A34,07/17/2024 12:00,5114.1780,23.45,5457.051,4721.666,4897.256,5136.406,4953.051,5046.6013,397.6191
A34,07/15/2024 12:00,5107.7370,27.31,5452.727,4716.848,4891.595,5132.108,4948.65,5041.6108,398.4729
A34,07/12/2024 12:00,5108.4020,23.77,5455.521,4719.212,4893.983,5136.729,4951.404,5044.2085,398.0285
A34,07/10/2024 12:00,5111.8190,20.52,5460.713,4723.171,4897.566,5142.603,4955.045,5048.4862,397.2966
A34,07/08/2024 12:00,5112.1880,19.33,5463.025,4723.273,4897.628,5144.193,4955.095,5049.2337,397.1687
A34,07/05/2024 12:00,5110.9880,18.70,5463.413,4722.829,4897.244,5144.401,4955.022,5048.9828,397.2116
A34,07/03/2024 12:00,5110.8960,17.76,5464.721,4722.718,4897.181,5145.369,4955.082,5049.3278,397.1526
A34,07/01/2024 12:00,5112.0770,17.60,5464.371,4723.089,4897.706,5145.444,4956.099,5049.7977,397.0722
A34,06/28/2024 12:00,5109.7700,18.66,5461.699,4721.549,4896.127,5142.843,4953.958,5047.6577,397.4383
A34,06/26/2024 12:00,5108.5390,18.89,5460.203,4719.747,4894.328,5141.933,4951.989,5046.1232,397.7009
A34,06/24/2024 12:00,5107.7710,18.36,5461.103,4720.079,4893.728,5141.834,4952.654,5046.1948,397.6886
A34,06/21/2024 12:00,5105.7340,18.61,5459.295,4717.533,4891.29,5140.557,4950.26,5044.1115,398.0451
A34,06/19/2024 12:00,5103.7110,17.52,5462.32,4715.941,4889.749,5143.188,4949.313,5044.0370,398.0578
A34,06/17/2024 12:00,5104.5560,15.99,5464.444,4718.563,4891.167,5144.906,4951.085,5045.7868,397.7584
A34,06/14/2024 12:00,5103.2630,16.41,5462.77,4717.055,4889.721,5143.234,4950.422,5044.4108,397.9939
A34,06/12/2024 12:00,5103.2930,15.31,5464.71,4718.007,4890.057,5145.871,4949.93,5045.3113,397.8398
A34,06/10/2024 12:00,5103.3480,15.03,5464.846,4717.819,4890.303,5144.952,4951.142,5045.4017,397.8243
A34,06/07/2024 12:00,5101.1110,16.96,5459.75,4714.464,4887.458,5139.888,4947.849,5041.7533,398.4486
A34,06/05/2024 12:00,5098.7290,17.08,5458.813,4712.079,4884.973,5139.423,4946.212,5040.0382,398.7420
A34,06/03/2024 12:00,5098.5180,16.34,5459.575,4711.771,4884.542,5140.214,4945.984,5040.1007,398.7313
A34,05/31/2024 12:00,5098.6810,14.66,5461.549,4712.951,4884.624,5141.813,4946.542,5041.0267,398.5729
A34,05/30/2024 12:00,5098.0460,14.38,5462.258,4713.047,4884.549,5141.786,4946.8,5041.0810,398.5636
A34,05/29/2024 12:00,5097.0700,14.25,5462.114,4711.717,4884.112,5141.836,4945.94,5040.4648,398.6690
A34,05/28/2024 12:00,5096.7540,14.10,5462.275,4710.75,4883.42,5141.687,4944.868,5039.9590,398.7556
A34,05/27/2024 12:00,5096.2330,14.12,5462.159,4709.815,4882.934,5141.54,4944.1,5039.4635,398.8403
A34,05/26/2024 12:00,5096.0110,13.98,5461.55,4709.814,4882.461,5140.848,4943.875,5039.0932,398.9037
A34,05/25/2024 12:00,5095.4720,14.10,5461.815,4709.836,4882.262,5140.344,4943.423,5038.8587,398.9438
A34,05/24/2024 12:00,5095.6620,13.90,5461.553,4709.759,4881.994,5140.623,4944.162,5038.9588,398.9267
A34,05/23/2024 12:00,5093.8830,14.09,5460.654,4708.187,4880.507,5139.758,4942.42,5037.5682,399.1646
A34,05/22/2024 12:00,5093.0320,13.97,5460.965,4706.89,4879.816,5140.012,4941.6,5037.0525,399.2529
A34,05/21/2024 17:00,5093.4540,13.24,5462.289,4707.663,4879.548,5140.951,4941.844,5037.6248,399.1549
A34,05/21/2024 12:00,5092.7020,13.25,5461.447,4707.534,4879.847,5140.316,4941.653,5037.2498,399.2191
A34,05/20/2024 12:00,5092.6780,13.28,5461.671,4706.117,4879.207,5140.636,4940.791,5036.8500,399.2875
A34,05/19/2024 12:00,5091.6650,12.84,5462.273,4706.069,4878.673,5141.066,4940.761,5036.7512,399.3044
A34,05/18/2024 12:00,5091.4460,12.35,5463.066,4705.579,4878.635,5141.565,4940.138,5036.7382,399.3066
A34,05/17/2024 12:00,5092.2830,11.66,5464.339,4706.061,4878.82,5142.5,4940.589,5037.4320,399.1879
A34,05/16/2024 12:00,5092.1070,11.36,5464.266,4706.247,4879.228,5142.604,4941.074,5037.5877,399.1613
A34,05/15/2024 12:00,5092.1420,10.88,5465.329,4706.068,4879.368,5143.467,4941.473,5037.9745,399.0951
A34,05/14/2024 12:00,5091.7370,10.70,5464.846,4706.521,4878.86,5142.94,4941.054,5037.6597,399.1490
A34,05/13/2024 12:00,5090.9860,10.69,5464.568,4705.713,4878.262,5142.936,4940.285,5037.1250,399.2405
A34,05/12/2024 12:00,5090.1190,10.96,5463.961,4705.029,4877.255,5142.259,4938.816,5036.2398,399.3919
A34,05/11/2024 12:00,5089.5930,10.64,5464.406,4704.004,4876.728,5142.125,4939.187,5036.0072,399.4317
A34,05/10/2024 12:00,5089.1800,10.35,5464.928,4703.343,4876.271,5142.229,4938.005,5035.6593,399.4912
A34,05/09/2024 12:00,5088.5200,10.05,5464.985,4703.189,4875.889,5142.47,4937.716,5035.4615,399.5251
A34,05/08/2024 12:00,5088.0080,9.72,5465.126,4702.373,4875.614,5142.479,4937.087,5035.1145,399.5845
A34,05/07/2024 12:00,5088.2330,9.27,5465.768,4702.376,4875.623,5142.981,4937.046,5035.3378,399.5462
A34,05/07/2024 08:00,5088.2630,9.25,5465.501,4702.251,4875.201,5143.163,4936.618,5035.1662,399.5756
A34,05/07/2024 04:00,5088.2890,9.15,5466.025,4702.424,4875.131,5143.121,4936.266,5035.2093,399.5682
A34,05/07/2024 00:00,5088.3550,8.96,5466.041,4702.123,4875.327,5143.401,4936.384,5035.2718,399.5575
A34,05/06/2024 20:00,5088.2280,8.76,5466.739,4702.033,4875.624,5143.259,4937.017,5035.4833,399.5214
A34,05/06/2024 08:00,5087.8480,8.77,5466.207,4702.095,4874.587,5143.246,4936.056,5035.0065,399.6029
A34,05/06/2024 07:00,5087.7020,8.77,5466.449,4702.083,4874.7,5143.267,4936.27,5035.0785,399.5906
A34,05/06/2024 06:00,5087.7690,8.76,5466.316,4701.795,4874.591,5143.314,4936.146,5034.9885,399.6060
A34,05/06/2024 05:00,5087.7290,8.75,5466.465,4701.777,4874.656,5143.021,4936.149,5034.9662,399.6098
A34,05/06/2024 04:00,5087.6460,8.74,5466.421,4701.818,4874.607,5143.314,4936.139,5034.9908,399.6056
A34,05/06/2024 03:00,5087.7120,8.72,5466.593,4701.695,4874.514,5143.246,4936.012,5034.9620,399.6106
A34,05/06/2024 02:00,5087.6900,8.70,5466.272,4701.679,4874.538,5143.231,4935.753,5034.8605,399.6279
A34,05/06/2024 01:00,5087.6270,8.67,5466.255,4701.655,4874.43,5143.572,4935.693,5034.8720,399.6260
A34,05/06/2024 00:00,5087.6470,8.64,5466.399,4701.629,4874.522,5143.294,4935.662,5034.8588,399.6282
A34,05/05/2024 23:00,5087.6800,8.61,5466.362,4701.549,4874.285,5143.324,4935.841,5034.8402,399.6314
A34,05/05/2024 22:00,5087.7590,8.58,5466.418,4701.402,4874.381,5143.504,4935.765,5034.8715,399.6260
A34,05/05/2024 21:00,5087.6630,8.55,5466.681,4701.525,4874.615,5143.604,4935.758,5034.9743,399.6084
A34,05/05/2024 20:00,5087.5000,8.52,5466.441,4701.393,4874.579,5143.57,4935.803,5034.8810,399.6244
A34,05/05/2024 19:00,5087.6180,8.50,5466.458,4701.297,4874.679,5143.788,4935.879,5034.9532,399.6121
A34,05/05/2024 18:00,5087.6470,8.48,5466.479,4701.809,4874.67,5143.696,4936.3,5035.1002,399.5869
A34,05/05/2024 17:00,5087.2410,8.46,5466.598,4701.558,4874.593,5143.472,4936.427,5034.9815,399.6072
A34,05/05/2024 16:00,5087.3340,8.45,5466.772,4701.709,4874.445,5143.382,4936.178,5034.9700,399.6092
A34,05/05/2024 15:00,5087.2720,8.44,5466.631,4701.554,4874.517,5143.359,4935.863,5034.8660,399.6270
A34,05/05/2024 14:00,5087.1570,8.44,5466.675,4701.495,4874.188,5143.745,4935.871,5034.8552,399.6288
A34,05/05/2024 13:00,5087.4660,8.43,5466.714,4701.403,4874.261,5143.796,4935.768,5034.9013,399.6209
A34,05/05/2024 12:00,5087.1890,8.42,5466.628,4701.208,4874.106,5143.89,4935.518,5034.7565,399.6457
A34,05/05/2024 11:00,5087.1270,8.40,5466.681,4701.275,4874.166,5143.753,4935.52,5034.7537,399.6462
A34,05/05/2024 10:00,5087.1140,8.38,5466.767,4701.393,4874.354,5143.652,4935.563,5034.8072,399.6370
A34,05/05/2024 09:00,5087.1040,8.36,5466.714,4701.795,4874.745,5144.09,4935.294,5034.9570,399.6114
A34,05/05/2024 08:00,5087.1540,8.33,5466.831,4701.808,4874.524,5143.728,4935.315,5034.8933,399.6223
A34,05/05/2024 07:00,5087.1230,8.30,5466.858,4701.765,4874.597,5143.87,4935.245,5034.9097,399.6195
A34,05/05/2024 06:00,5087.1620,8.27,5467.023,4701.835,4874.595,5143.898,4935.316,5034.9715,399.6089
A34,05/05/2024 05:00,5086.9180,8.23,5466.918,4701.508,4874.652,5143.923,4935.057,5034.8293,399.6333
A34,05/05/2024 04:00,5087.3330,8.19,5467.12,4701.596,4874.663,5143.897,4935.088,5034.9495,399.6127
A34,05/05/2024 03:00,5087.0130,8.15,5467.057,4701.402,4874.697,5144.099,4935.407,5034.9458,399.6133
A34,05/05/2024 02:00,5086.9640,8.10,5467.17,4701.555,4874.833,5144.367,4935.215,5035.0173,399.6011
A34,05/05/2024 01:00,5087.2880,8.06,5467.357,4701.428,4874.92,5144.423,4935.181,5035.0995,399.5870
A34,05/05/2024 00:00,5087.2720,8.00,5467.339,4701.613,4874.735,5144.431,4935.423,5035.1355,399.5809
A34,05/04/2024 23:00,5087.2660,7.95,5467.3,4701.562,4874.904,5144.54,4935.623,5035.1992,399.5700
A34,05/04/2024 22:00,5087.5290,7.90,5467.458,4701.699,4874.818,5144.431,4935.296,5035.2052,399.5689
A34,05/04/2024 21:00,5087.2540,7.85,5467.601,4701.548,4875.039,5144.689,4935.479,5035.2683,399.5581
A34,05/04/2024 20:00,5087.1650,7.80,5467.538,4701.553,4875.178,5144.622,4935.667,5035.2872,399.5549
A34,05/04/2024 19:00,5087.1380,7.76,5467.685,4701.824,4875.021,5144.653,4935.554,5035.3125,399.5506
A34,05/04/2024 18:00,5087.3390,7.72,5467.514,4701.495,4875.196,5144.359,4935.921,5035.3040,399.5520
A34,05/04/2024 17:00,5087.5430,7.69,5467.61,4701.082,4875.36,5144.77,4935.919,5035.3807,399.5389
A34,05/04/2024 16:00,5087.4280,7.67,5468.005,4701.651,4875.237,5144.712,4936.355,5035.5647,399.5074
A34,05/04/2024 15:00,5087.4700,7.65,5467.76,4701.463,4875.252,5144.589,4935.892,5035.4043,399.5349
A34,05/04/2024 14:00,5087.1840,7.64,5467.585,4701.117,4875.261,5144.675,4936.442,5035.3773,399.5395
A34,05/04/2024 13:00,5087.0570,7.63,5467.912,4701.384,4875.179,5144.409,4935.655,5035.2660,399.5585
A34,05/04/2024 12:00,5087.0650,7.62,5467.766,4701.541,4875.372,5144.873,4935.882,5035.4165,399.5328
A34,05/04/2024 11:00,5087.2420,7.61,5467.932,4701.692,4875.021,5144.984,4935.995,5035.4777,399.5223
A34,05/04/2024 10:00,5087.1990,7.59,5467.896,4701.718,4875.063,5144.833,4935.821,5035.4217,399.5319
A34,05/04/2024 09:00,5087.2660,7.57,5467.777,4701.808,4874.798,5144.846,4935.212,5035.2845,399.5554
A34,05/04/2024 08:00,5087.1460,7.55,5467.875,4701.486,4874.957,5144.678,4935.542,5035.2807,399.5560
A34,05/04/2024 07:00,5087.3370,7.52,5467.895,4701.824,4874.755,5144.795,4935.153,5035.2932,399.5539
A34,05/04/2024 06:00,5087.3980,7.49,5467.975,4701.774,4874.762,5144.972,4935.435,5035.3860,399.5380
A34,05/04/2024 05:00,5087.2570,7.46,5468.033,4701.623,4874.766,5144.76,4935.31,5035.2915,399.5542
A34,05/04/2024 04:00,5087.4170,7.42,5468.073,4701.778,4874.669,5144.853,4935.217,5035.3345,399.5468
A34,05/04/2024 03:00,5087.4750,7.37,5468.253,4701.671,4874.852,5144.928,4935.193,5035.3953,399.5364
A34,05/04/2024 02:00,5087.4060,7.32,5468.155,4701.551,4874.834,5145.104,4935.188,5035.3730,399.5402
A34,05/04/2024 01:00,5087.6310,7.27,5468.337,4701.682,4875.065,5145.193,4935.425,5035.5555,399.5090
A34,05/04/2024 00:00,5087.3030,7.22,5468.418,4701.64,4874.9,5145.223,4935.367,5035.4752,399.5227
A34,05/03/2024 23:00,5087.3780,7.17,5468.49,4701.689,4875.016,5145.247,4935.236,5035.5093,399.5169
A34,05/03/2024 22:00,5087.4580,7.13,5468.676,4701.689,4875.164,5145.504,4935.45,5035.6568,399.4917
A34,05/03/2024 21:00,5087.2160,7.09,5468.649,4701.719,4875.161,5145.501,4935.412,5035.6097,399.4997
A34,05/03/2024 20:00,5087.4300,7.05,5468.895,4701.712,4875.458,5145.295,4935.629,5035.7365,399.4780
A34,05/03/2024 19:00,5087.4580,7.02,5468.93,4701.315,4875.34,5145.613,4935.904,5035.7600,399.4740
A34,05/03/2024 18:00,5087.8330,7.00,5468.812,4700.992,4875.178,5145.031,4935.634,5035.5800,399.5048
A34,05/03/2024 17:00,5087.8960,6.98,5468.974,4701.594,4875.095,5145.539,4935.978,5035.8460,399.4593
