INSTRUMENT ID,taken_on,Reading1,Temperature,Reading2,Reading3,Reading4,Reading5,Reading6,Reading_Ave,Load
A10,03/31/2025 12:00,5298.3900,1.52,5713.22,4838.17,4383.17,5902.31,4162.61,5049.6450,830.5034
A10,03/28/2025 12:00,5300.0370,-0.42,5714.457,4841.429,4384.805,5903.658,4163.363,5051.2915,829.9520
A10,03/26/2025 12:00,5298.8240,2.60,5714.252,4840.27,4383.144,5902.75,4165.541,5050.7968,830.1177
A10,03/24/2025 12:00,5300.2100,0.34,5715.074,4841.396,4385.238,5903.694,4164.35,5051.6603,829.8285
A10,03/21/2025 12:00,5298.6100,1.20,5714.236,4838.858,4383.356,5902.572,4162.93,5050.0937,830.3532
A10,03/19/2025 12:00,5297.1370,1.67,5713.525,4837.006,4381.317,5901.179,4160.675,5048.4732,830.8959
A10,03/17/2025 12:00,5297.6060,1.84,5713.61,4839.095,4382.255,5902.464,4163.71,5049.7900,830.4549
A10,03/14/2025 12:00,5299.1070,1.56,5715.163,4838.697,4383.277,5903.363,4163.129,5050.4560,830.2318
A10,03/12/2025 12:00,5301.9800,-1.19,5718.243,4843.245,4388.38,5907.914,4165.541,5054.2172,828.9722
A10,03/10/2025 12:00,5300.2820,-0.53,5716.889,4841.156,4385.385,5905.363,4162.896,5051.9952,829.7164
A10,03/07/2025 12:00,5301.6480,-0.48,5718.113,4843.164,4388.127,5907.741,4165.693,5054.0810,829.0178
A10,03/05/2025 12:00,5301.7890,-0.24,5718.687,4842.694,4388.598,5908.903,4165.621,5054.3820,828.9170
A10,03/03/2025 12:00,5310.9390,-1.25,5728.625,4852.101,4398.991,5920.188,4177.556,5064.7333,825.4504
A10,02/28/2025 12:00,5302.6860,-3.42,5719.768,4844.711,4389.446,5908.695,4165.555,5055.1435,828.6620
A10,02/26/2025 12:00,5302.3290,0.73,5720.882,4843.661,4388.383,5909.733,4167.393,5055.3968,828.5772
A10,02/25/2025 12:00,5306.0100,0.65,5724.92,4846.69,4394.61,5917.38,4171.75,5060.2267,826.9596
A10,02/24/2025 12:00,5315.3910,-3.06,5734.352,4856.499,4406.344,5930.2,4179.592,5070.3963,823.5538
A10,02/21/2025 12:00,5321.6390,-6.22,5739.336,4863.577,4413.338,5934.635,4187.394,5076.6532,821.4584
A10,02/20/2025 12:00,5321.7200,-6.50,5737.78,4863.72,4413.21,5934.1,4186.77,5076.2167,821.6046
A10,02/19/2025 12:00,5322.3500,-6.97,5737.8,4864.4,4414.09,5933.92,4188.05,5076.7683,821.4198
A10,02/18/2025 12:00,5321.3600,-6.71,5735.404,4863.995,4414.435,5933,4187.777,5075.9952,821.6788
A10,02/17/2025 12:00,5320.5320,-6.60,5736.058,4862.464,4413.044,5932.154,4187.209,5075.2435,821.9305
A10,02/14/2025 12:00,5320.3400,-5.48,5736.107,4862.732,4411.786,5932.104,4186.012,5074.8468,822.0633
A10,02/12/2025 12:00,5320.5600,-6.11,5736.894,4863.967,4413.126,5932.563,4187.563,5075.7788,821.7512
A10,02/10/2025 12:00,5318.7650,-4.41,5735.314,4861.458,4410.894,5931.556,4184.612,5073.7665,822.4251
A10,02/07/2025 12:00,5320.0870,-5.06,5736.669,4863.071,4412.576,5932.913,4185.512,5075.1380,821.9658
A10,02/05/2025 12:00,5319.9530,-4.76,5736.962,4863.121,4412.578,5933.319,4186.411,5075.3907,821.8812
A10,02/03/2025 12:00,5320.0830,-4.37,5737.275,4862.004,4411.82,5933.984,4184.841,5075.0012,822.0117
A10,01/31/2025 12:00,5320.9220,-3.71,5738.583,4863.23,4413.475,5934.978,4186.723,5076.3185,821.5705
A10,01/29/2025 12:00,5323.1330,-6.02,5740.272,4865.773,4417.136,5934.279,4189.338,5078.3218,820.8996
A10,01/27/2025 12:00,5320.1610,-3.55,5738.36,4862.8,4412.941,5935.151,4185.95,5075.8938,821.7127
A10,01/24/2025 12:00,5327.5510,-6.29,5742.882,4869.281,4418.743,5939.962,4192.993,5081.9020,819.7006
A10,01/22/2025 12:00,5327.9390,-8.14,5743.45,4870.132,4420.712,5938.544,4195.44,5082.7028,819.4324
A10,01/20/2025 12:00,5324.9230,-7.12,5739.852,4867.712,4417.193,5933.726,4192.727,5079.3555,820.5534
A10,01/17/2025 12:00,5318.7740,-2.97,5734.45,4860.005,4410.376,5930.283,4183.759,5072.9412,822.7016
A10,01/15/2025 12:00,5321.5820,-4.51,5737.524,4864.073,4414.269,5933.148,4187.9,5076.4160,821.5378
A10,01/13/2025 12:00,5319.0170,-2.72,5735.818,4860.844,4411.534,5931.301,4183.892,5073.7343,822.4359
A10,01/10/2025 12:00,5330.3220,-4.71,5744.79,4873.426,4427.13,5943.784,4196.432,5085.9807,818.3346
A10,01/09/2025 12:00,5344.7300,-10.04,5756.15,4888.45,4444.09,5956.45,4210.32,5100.0317,813.6289
A10,01/08/2025 12:00,5342.5620,-10.55,5755.597,4883.841,4438.136,5953.926,4208.464,5097.0877,814.6149
A10,01/06/2025 12:00,5312.9460,-4.77,5729.405,4854.484,4398.581,5917.465,4176.418,5064.8832,825.4002
A10,01/03/2025 12:00,5310.4340,-2.86,5726.713,4851.581,4396.394,5912.546,4172.527,5061.6992,826.4665
A10,01/01/2025 12:00,5304.8640,0.65,5722.131,4845.247,4391.345,5909.479,4167.424,5056.7483,828.1245
A10,12/30/2024 12:00,5301.9600,1.71,5721.581,4842.404,4387.453,5908.295,4165.431,5054.5207,828.8706
A10,12/27/2024 12:00,5304.1740,0.19,5722.515,4845.4,4390.677,5908.938,4167.148,5056.4753,828.2160
A10,12/25/2024 12:00,5307.1640,-1.42,5725.275,4848.915,4394.315,5911.835,4170.349,5059.6422,827.1554
A10,12/23/2024 12:00,5308.1400,-1.79,5726.016,4850.404,4395.791,5912.207,4171.825,5060.7305,826.7909
A10,12/20/2024 12:00,5310.4440,-0.80,5728.628,4854.515,4401.669,5916.424,4174.923,5064.4338,825.5507
A10,12/18/2024 12:00,5308.2140,-0.09,5727.297,4852.115,4399.564,5915.884,4171.539,5062.4355,826.2199
A10,12/16/2024 12:00,5307.9300,0.57,5727.432,4851.837,4398.832,5915.562,4171.198,5062.1318,826.3216
A10,12/13/2024 12:00,5309.6080,-0.65,5727.681,4854.379,4401.165,5915.461,4173.739,5063.6722,825.8057
A10,12/11/2024 12:00,5308.2500,-0.25,5727.805,4852.72,4399.678,5916.065,4172.148,5062.7777,826.1053
A10,12/09/2024 12:00,5307.8700,-0.33,5727.788,4853.037,4399.924,5915.749,4171.952,5062.7200,826.1246
A10,12/06/2024 12:00,5308.8300,-0.32,5728.023,4853.896,4400.553,5915.564,4172.746,5063.2687,825.9409
