INSTRUMENT ID,taken_on,Reading1,Temperature,Reading2,Reading3,Reading4,Reading5,Reading6,Reading_Ave,Load
A36,01/01/2025 12:00,4448.1110,0.17,5324.772,4890.978,4452.617,5448.616,5438.959,5000.6755,384.1953
A36,12/30/2024 12:00,4448.3420,0.15,5324.339,4890.907,4452.682,5448.468,5439.183,5000.6535,384.1990
A36,12/27/2024 12:00,4448.2760,0.11,5324.742,4890.311,4452.711,5448.689,5438.607,5000.5560,384.2155
A36,12/25/2024 12:00,4448.1670,0.10,5324.746,4889.995,4452.785,5448.69,5438.671,5000.5090,384.2235
A36,12/23/2024 12:00,4448.1110,0.05,5324.669,4889.84,4452.732,5448.821,5438.559,5000.4553,384.2326
A36,12/20/2024 12:00,4448.7980,0.19,5324.25,4889.706,4452.483,5448.313,5438.173,5000.2872,384.2610
A36,12/18/2024 12:00,4448.4340,0.17,5323.977,4889.96,4452.74,5447.818,5438.668,5000.2662,384.2646
A36,12/16/2024 12:00,4448.2670,0.16,5323.695,4889.483,4452.409,5447.492,5438.2,4999.9243,384.3224
A36,12/13/2024 12:00,4447.6320,0.20,5323.282,4888.403,4451.422,5447.504,5437.247,4999.2483,384.4368
A36,12/11/2024 12:00,4448.3670,0.23,5323.043,4889.707,4452.466,5447.093,5438.392,4999.8447,384.3359
A36,12/09/2024 12:00,4448.1820,0.22,5323.125,4889.534,4452.108,5447.251,5438.633,4999.8055,384.3425
A36,12/06/2024 12:00,4449.1730,0.31,5322.724,4889.672,4452.836,5446.905,5438.498,4999.9680,384.3150
A36,12/04/2024 12:00,4450.4190,0.37,5322.544,4890.014,4454.567,5446.208,5439.41,5000.5270,384.2204
A36,12/02/2024 12:00,4451.6940,0.42,5322.667,4890.125,4455.774,5446.328,5439.639,5001.0378,384.1340
A36,11/29/2024 12:00,4452.2690,0.53,5321.816,4890.202,4456.845,5445.013,5439.76,5000.9842,384.1431
A36,11/27/2024 12:00,4453.4960,0.97,5320.029,4889.166,4457.173,5443.111,5439.034,5000.3348,384.2529
A36,11/25/2024 12:00,4454.9650,0.95,5318.828,4888.986,4458.647,5441.547,5438.507,5000.2467,384.2679
A36,11/22/2024 12:00,4452.5810,6.12,5313.12,4882.068,4455.332,5434.916,5431.018,4994.8392,385.1828
A36,11/20/2024 12:00,4450.3250,7.46,5311.435,4880.66,4453.603,5432.984,5429.085,4993.0153,385.4914
A36,11/18/2024 12:00,4450.6070,8.82,5310.929,4880.501,4453.312,5433.049,5428.798,4992.8660,385.5167
A36,11/15/2024 12:00,4451.1730,5.91,5312.073,4882.934,4454.11,5434.646,5431.921,4994.4762,385.2442
A36,11/13/2024 12:00,4451.8000,5.73,5310.17,4883.26,4454.46,5434.16,5432.09,4994.3233,385.2701
A36,11/12/2024 12:00,4452.5370,6.69,5310.637,4881.981,4454.649,5432.983,5430.799,4993.9310,385.3365
A36,11/11/2024 12:00,4452.4380,7.40,5309.436,4880.126,4455.325,5431.508,5429.366,4993.0332,385.4884
A36,11/08/2024 12:00,4451.7790,9.76,5304.809,4877.482,4453.81,5428.843,5426.966,4990.6148,385.8976
A36,11/06/2024 12:00,4453.0210,9.64,5306.418,4877.762,4455.61,5428.666,5425.961,4991.2397,385.7918
A36,11/04/2024 12:00,4452.2900,8.57,5306.514,4879.771,4455.214,5429.255,5428.308,4991.8920,385.6815
A36,11/01/2024 12:00,4455.6840,6.71,5306.649,4879.333,4458.919,5427.907,5428.308,4992.8000,385.5278
A36,10/30/2024 12:00,4443.4320,15.83,5294.283,4868.484,4449.13,5419.053,5419.537,4982.3198,387.3011
A36,10/28/2024 12:00,4454.7060,6.43,5306.419,4880.789,4458.562,5428.102,5430.639,4993.2028,385.4597
A36,10/25/2024 12:00,4455.4300,9.64,5301.7,4876.62,4457.79,5422.74,5425.09,4989.8950,386.0194
A36,10/24/2024 12:00,4455.3870,10.06,5300.144,4876.025,4457.248,5424.371,5426.648,4989.9705,386.0066
A36,10/23/2024 12:00,4454.9860,13.11,5298.204,4873.667,4456.462,5421.704,5423.203,4988.0377,386.3336
A36,10/21/2024 12:00,4446.8400,15.10,5294.378,4869.309,4453.079,5419.454,5421.666,4984.1210,386.9963
A36,10/18/2024 12:00,4446.9360,12.69,5295.616,4873.151,4453.412,5420.789,5425.213,4985.8528,386.7033
A36,10/16/2024 12:00,4454.0550,10.43,5298.918,4877.542,4456.27,5422.897,5428.074,4989.6260,386.0649
A36,10/14/2024 12:00,4456.8040,9.56,5300.265,4878.101,4458.7,5422.087,5428.315,4990.7120,385.8811
A36,10/11/2024 12:00,4448.3070,15.56,5288.86,4868.128,4454.562,5413.776,5420.672,4982.3842,387.2902
A36,10/09/2024 12:00,4455.8280,13.39,5292.635,4873.178,4458.169,5415.833,5423.351,4986.4990,386.5940
A36,10/07/2024 12:00,4453.0500,15.46,5287.4,4868.91,4457.1,5411.08,5419.34,4982.8133,387.2176
A36,10/06/2024 12:00,4452.6440,15.53,5286.517,4869.711,4457.751,5410.532,5419.643,4982.7997,387.2199
A36,10/04/2024 12:00,4451.2430,17.96,5281.814,4864.286,4456.921,5406.784,5416.036,4979.5140,387.7758
A36,10/02/2024 12:00,4455.2340,15.35,5284.562,4867.715,4459.938,5408.315,5418.908,4982.4453,387.2798
A36,09/30/2024 12:00,4452.7280,19.18,5279.352,4862.692,4458.161,5403.875,5414.162,4978.4950,387.9482
A36,09/27/2024 12:00,4451.5030,20.40,5278.374,4861.123,4456.938,5402.612,5412.754,4977.2173,388.1644
A36,09/25/2024 12:00,4454.4690,17.45,5281.378,4866.116,4458.83,5405.23,5416.95,4980.4955,387.6098
A36,09/23/2024 12:00,4456.3700,17.91,5280.611,4863.931,4461.459,5403.535,5415.715,4980.2702,387.6479
A36,09/20/2024 12:00,4457.1040,19.12,5278.527,4863.609,4460.747,5401.584,5413.581,4979.1920,387.8303
A36,09/18/2024 12:00,4452.6030,23.25,5272.922,4857.32,4457.365,5397.209,5407.947,4974.2277,388.6703
A36,09/16/2024 12:00,4451.3750,23.33,5273.114,4857.343,4456.18,5397.446,5408.066,4973.9207,388.7222
A36,09/13/2024 12:00,4449.4080,22.52,5274.333,4857.901,4454.649,5398.904,5409.032,4974.0378,388.7024
A36,09/11/2024 13:30,4448.5600,19.67,5276.68,4860.4,4454.5,5401.48,5411.4,4975.5033,388.4544
A36,09/10/2024 12:00,4448.7690,19.07,5277.26,4860.774,4454.817,5402.077,5412.668,4976.0608,388.3601
A36,09/09/2024 12:00,4448.5420,20.23,5276.37,4859.814,4454.447,5400.829,5411.798,4975.3000,388.4888
A36,09/06/2024 12:00,4457.3200,15.38,5280.381,4864.673,4459.311,5403.272,5415.232,4980.0315,387.6883
A36,09/04/2024 12:00,4450.2540,21.11,5272.52,4858.183,4455.984,5397.089,5409.775,4973.9675,388.7143
A36,09/02/2024 12:00,4451.9650,19.46,5273.468,4859.75,4457.442,5397.458,5410.777,4975.1433,388.5153
A36,08/30/2024 12:00,4453.5930,19.80,5272.865,4860.065,4458.369,5396.59,5410.858,4975.3900,388.4736
A36,08/28/2024 12:00,4458.6470,18.23,5274.248,4860.583,4459.711,5396.879,5410.174,4976.7070,388.2508
A36,08/26/2024 12:00,4449.4330,27.22,5265.503,4851.629,4453.86,5389.741,5402.119,4968.7142,389.6032
A36,08/23/2024 12:00,4448.4210,22.90,5269.337,4854.779,4453.978,5394.162,5406.229,4971.1510,389.1909
A36,08/21/2024 12:00,4448.2000,22.24,5269.92,4855.297,4453.801,5394.817,5406.859,4971.4823,389.1348
A36,08/19/2024 12:00,4455.0420,16.96,5276.637,4863.957,4459.575,5400.472,5414.018,4978.2835,387.9840
A36,08/16/2024 12:00,4454.3090,19.53,5271.374,4859.396,4457.125,5395.003,5409.736,4974.4905,388.6258
A36,08/14/2024 12:00,4447.4250,23.83,5266.395,4852.267,4452.651,5390.844,5403.803,4968.8975,389.5721
A36,08/12/2024 12:00,4446.5640,21.98,5267.841,4853.725,4452.183,5392.675,5405.474,4969.7437,389.4290
A36,08/09/2024 12:00,4448.9740,22.54,5265.266,4852.056,4454.605,5389.608,5402.725,4968.8723,389.5764
A36,08/07/2024 12:00,4448.6360,27.77,5259.453,4845.894,4452.678,5383.397,5395.506,4964.2607,390.3567
A36,08/05/2024 12:00,4448.2860,26.60,5260.076,4846.253,4452.766,5383.866,5396.473,4964.6200,390.2959
A36,08/02/2024 12:00,4444.6290,29.19,5257.016,4842.052,4448.165,5381.15,5391.869,4960.8135,390.9400
A36,07/31/2024 12:00,4443.5020,26.63,5260.217,4844.647,4447.901,5384.449,5394.128,4962.4740,390.6590
A36,07/29/2024 12:00,4442.1010,23.57,5263.787,4847.192,4447.322,5387.859,5398.683,4964.4907,390.3178
A36,07/26/2024 12:00,4439.9330,22.48,5265.546,4847.287,4445.264,5390.9,5398.592,4964.5870,390.3015
A36,07/25/2024 12:00,4439.7070,22.46,5265.737,4847.153,4445.172,5390.86,5398.921,4964.5917,390.3007
A36,07/24/2024 12:00,4442.9670,18.96,5269.556,4852.005,4448.757,5393.774,5403.064,4968.3538,389.6641
A36,07/22/2024 12:00,4438.9430,26.86,5260.721,4841.5,4443.085,5385.779,5392.358,4960.3977,391.0103
A36,07/19/2024 12:00,4437.5050,25.71,5260.689,4840.604,4441.839,5386.405,5391.691,4959.7888,391.1133
A36,07/17/2024 12:00,4438.4150,24.15,5261.505,4840.796,4441.983,5385.541,5391.666,4959.9843,391.0803
A36,07/15/2024 12:00,4434.4980,27.78,5257.028,4835.847,4437.868,5382.503,5386.466,4955.7017,391.8049
A36,07/12/2024 12:00,4435.4910,23.31,5262.801,4841.353,4439.646,5389.278,5391.243,4959.9687,391.0829
A36,07/10/2024 12:00,4435.7230,20.63,5267.221,4844.62,4440.913,5393.5,5394.868,4962.8075,390.6026
A36,07/08/2024 12:00,4433.8480,19.48,5269.509,4846.313,4439.283,5396.113,5396.738,4963.6340,390.4627
A36,07/05/2024 12:00,4435.8950,18.78,5271.44,4846.929,4437.919,5397.628,5396.924,4964.4558,390.3237
A36,07/03/2024 12:00,4431.1360,17.82,5272.071,4846.732,4436.783,5398.657,5398.144,4963.9205,390.4143
A36,07/01/2024 12:00,4431.6630,17.55,5272.757,4846.169,4437.05,5399.851,5397.938,4964.2380,390.3605
A36,06/28/2024 12:00,4433.9180,18.71,5270.973,4845.005,4436.34,5397.887,5394.621,4963.1240,390.5490
A36,06/26/2024 12:00,4429.6460,18.99,5269.154,4842.64,4434.269,5395.753,5393.343,4960.8008,390.9421
A36,06/24/2024 12:00,4428.5790,18.39,5270.258,4842.515,4433.527,5397.436,5392.639,4960.8257,390.9379
A36,06/21/2024 12:00,4426.3160,18.83,5268.134,4839.291,4430.912,5395.444,5389.703,4958.3000,391.3652
A36,06/19/2024 12:00,4423.0070,17.73,5269.085,4840.185,4427.494,5396.521,5391.608,4957.9833,391.4188
A36,06/17/2024 12:00,4423.1570,15.79,5273.68,4842.673,4427.793,5401.439,5394.44,4960.5303,390.9879
A36,06/14/2024 12:00,4421.9610,15.96,5273.333,4841.197,4426.267,5400.045,5392.861,4959.2773,391.1999
A36,06/12/2024 12:00,4420.4490,15.04,5274.461,4842.721,4425.45,5402.481,5395.142,4960.1173,391.0577
A36,06/10/2024 12:00,4424.6500,14.68,5276.25,4843.315,4426.011,5403.753,5393.565,4961.2573,390.8649
A36,06/07/2024 12:00,4423.8470,16.60,5274.398,4838.594,4424.972,5399.018,5388.335,4958.1940,391.3832
A36,06/05/2024 12:00,4417.3330,16.83,5269.178,4835.544,4421.249,5396.244,5386.824,4954.3953,392.0259
A36,06/03/2024 12:00,4415.6870,16.05,5270.421,4836.468,4420.184,5398.675,5387.732,4954.8612,391.9471
A36,05/31/2024 12:00,4414.2760,14.39,5273.517,4838.181,4418.817,5402.334,5390.091,4956.2027,391.7201
A36,05/30/2024 12:00,4414.8630,14.23,5274.331,4839.341,4418.31,5402.237,5390.337,4956.5698,391.6580
A36,05/29/2024 12:00,4413.9190,14.25,5274.165,4838.327,4417.9,5402.407,5388.978,4955.9493,391.7630
A36,05/28/2024 12:00,4413.2310,14.19,5273.91,4838.741,4416.59,5402.282,5388.143,4955.4828,391.8419
A36,05/27/2024 12:00,4412.0080,14.27,5274.254,4837.542,4415.414,5401.868,5387.872,4954.8263,391.9530
A36,05/26/2024 12:00,4410.9850,14.01,5273.212,4835.944,4415.57,5402.27,5387.854,4954.3058,392.0411
A36,05/25/2024 12:00,4414.7290,14.26,5273.805,4836.395,4414.831,5401.884,5386.87,4954.7523,391.9655
A36,05/24/2024 12:00,4411.8310,14.14,5273.416,4836.452,4415.111,5402.487,5386.322,4954.2698,392.0471
A36,05/23/2024 12:00,4413.9140,14.33,5272.942,4834.498,4413.526,5401.166,5384.377,4953.4038,392.1937
A36,05/22/2024 12:00,4408.3590,14.39,5271.883,4834.674,4411.776,5400.639,5384.549,4951.9800,392.4346
A36,05/21/2024 17:00,4407.3720,13.71,5272.023,4833.222,4411.517,5401.532,5385.114,4951.7967,392.4656
A36,05/21/2024 12:00,4407.3920,13.66,5272.64,4833.111,4411.641,5401.969,5384.791,4951.9240,392.4441
A36,05/20/2024 12:00,4407.1470,13.72,5272.815,4833.985,4410.259,5401.662,5384.523,4951.7318,392.4766
A36,05/19/2024 12:00,4405.0340,13.32,5273.222,4831.878,4409.188,5401.512,5384.391,4950.8708,392.6223
A36,05/18/2024 12:00,4407.5370,12.78,5274.47,4835.25,4408.427,5403.988,5384.968,4952.4400,392.3568
A36,05/17/2024 12:00,4402.5510,11.95,5275.22,4833.546,4407.282,5404.036,5386.064,4951.4498,392.5243
A36,05/16/2024 12:00,4402.8220,11.70,5275.91,4834.364,4407.873,5404.776,5386.918,4952.1105,392.4125
A36,05/15/2024 12:00,4403.2570,11.40,5276.377,4834.572,4407.924,5406.203,5386.724,4952.5095,392.3450
A36,05/14/2024 12:00,4403.7770,11.35,5276.753,4835.346,4407.264,5406.173,5386.753,4952.6777,392.3165
A36,05/13/2024 12:00,4406.2000,11.40,5276.927,4834.997,4406.238,5406.048,5384.97,4952.5633,392.3359
A36,05/12/2024 12:00,4406.0860,11.93,5278.225,4833.159,4406.668,5404.394,5383.4,4951.9887,392.4331
A36,05/11/2024 12:00,4400.3980,11.67,5275.119,4831.86,4404.55,5404.694,5383.747,4950.0613,392.7592
A36,05/10/2024 12:00,4403.8010,11.34,5276.533,4832.994,4403.642,5405.819,5383.257,4951.0077,392.5991
A36,05/09/2024 12:00,4398.4390,10.99,5276.225,4830.545,4402.879,5405.748,5383.296,4949.5220,392.8505
A36,05/08/2024 12:00,4397.8940,10.80,5276.008,4832.674,4401.663,5405.681,5383.355,4949.5458,392.8464
A36,05/07/2024 12:00,4396.7100,10.13,5276.917,4832.238,4401.482,5405.578,5384.869,4949.6323,392.8318
A36,05/07/2024 08:00,4401.0710,10.16,5280.401,4833.32,4402.108,5406.368,5383.957,4951.2042,392.5659
A36,05/07/2024 04:00,4400.5170,10.10,5280.368,4832.937,4402.091,5406.306,5383.807,4951.0043,392.5997
A36,05/07/2024 00:00,4400.8130,9.93,5280.253,4833.651,4401.863,5406.213,5384.183,4951.1627,392.5729
A36,05/06/2024 20:00,4396.0090,9.67,5277.171,4831.551,4401.329,5406.205,5384.77,4949.5058,392.8532
A36,05/06/2024 08:00,4400.1890,9.56,5280.819,4833.472,4401.554,5406.781,5384.022,4951.1395,392.5768
A36,05/06/2024 07:00,4400.1790,9.57,5281.013,4832.609,4401.388,5407.28,5383.938,4951.0678,392.5889
A36,05/06/2024 06:00,4399.9670,9.57,5280.803,4832.646,4401.447,5407.107,5384.09,4951.0100,392.5987
A36,05/06/2024 05:00,4399.9170,9.57,5280.849,4833.341,4401.403,5406.74,5383.939,4951.0315,392.5951
A36,05/06/2024 04:00,4399.7880,9.56,5280.662,4833.144,4401.351,5406.985,5384.012,4950.9903,392.6020
A36,05/06/2024 03:00,4399.8420,9.54,5281.085,4832.563,4401.264,5406.773,5383.856,4950.8972,392.6178
A36,05/06/2024 02:00,4399.8630,9.52,5280.677,4833.036,4401.348,5407.039,5383.913,4950.9793,392.6039
A36,05/06/2024 01:00,4399.5850,9.49,5280.905,4832.987,4401.338,5407.357,5384.054,4951.0377,392.5940
A36,05/06/2024 00:00,4400.0740,9.45,5280.709,4833.182,4401.244,5406.787,5383.999,4950.9992,392.6005
A36,05/05/2024 23:00,4400.0250,9.40,5281.157,4833.528,4401.145,5407.034,5383.955,4951.1407,392.5766
A36,05/05/2024 22:00,4400.0440,9.35,5280.947,4833.669,4401.108,5407.12,5384.175,4951.1772,392.5704
A36,05/05/2024 21:00,4399.5740,9.30,5281.012,4833.505,4401.035,5407.283,5383.999,4951.0680,392.5889
A36,05/05/2024 20:00,4399.5190,9.25,5280.96,4833.984,4400.225,5408.212,5384.497,4951.2328,392.5610
A36,05/05/2024 19:00,4399.5450,9.20,5279.145,4833.917,4400.064,5408.242,5384.527,4950.9067,392.6162
A36,05/05/2024 18:00,4399.4150,9.16,5279.474,4834.045,4400.318,5408.521,5384.845,4951.1030,392.5830
A36,05/05/2024 17:00,4399.2290,9.13,5279.229,4834.08,4400.088,5408.519,5384.335,4950.9133,392.6151
A36,05/05/2024 16:00,4399.1870,9.11,5279.558,4833.704,4400.039,5408.464,5384.706,4950.9430,392.6100
A36,05/05/2024 15:00,4398.6480,9.09,5281.401,4833.625,4400.001,5408.499,5384.699,4951.1455,392.5758
A36,05/05/2024 14:00,4399.7990,9.08,5279.35,4834.124,4399.755,5408.195,5384.436,4950.9432,392.6100
A36,05/05/2024 13:00,4399.3490,9.07,5281.361,4833.988,4399.492,5408.479,5384.453,4951.1870,392.5688
A36,05/05/2024 12:00,4399.1460,9.06,5281.318,4833.762,4400.488,5407.721,5384.17,4951.1008,392.5833
A36,05/05/2024 11:00,4399.2250,9.05,5281.67,4833.911,4399.832,5407.503,5384.237,4951.0630,392.5897
A36,05/05/2024 10:00,4398.3470,9.04,5281.122,4833.86,4400.199,5407.761,5384.198,4950.9145,392.6149
A36,05/05/2024 09:00,4398.5140,9.02,5281.302,4833.789,4400.165,5407.522,5384.246,4950.9230,392.6134
A36,05/05/2024 08:00,4398.6230,9.00,5281.455,4833.684,4400.055,5407.586,5384.253,4950.9427,392.6101
A36,05/05/2024 07:00,4398.1000,8.97,5281.428,4833.936,4399.879,5407.417,5384.343,4950.8505,392.6257
A36,05/05/2024 06:00,4398.1680,8.94,5281.391,4833.756,4399.813,5407.496,5384.466,4950.8483,392.6261
A36,05/05/2024 05:00,4398.0070,8.91,5281.377,4833.965,4399.731,5407.331,5384.463,4950.8123,392.6322
A36,05/05/2024 04:00,4397.3990,8.87,5281.294,4834.038,4399.56,5407.351,5384.563,4950.7008,392.6510
A36,05/05/2024 03:00,4398.0560,8.83,5281.433,4834.296,4399.493,5407.504,5384.619,4950.9002,392.6173
A36,05/05/2024 02:00,4397.8200,8.78,5281.309,4834.474,4399.413,5407.375,5384.952,4950.8905,392.6189
A36,05/05/2024 01:00,4397.4650,8.72,5281.113,4834.44,4398.375,5407.941,5385.092,4950.7377,392.6448
A36,05/05/2024 00:00,4397.1080,8.66,5281.273,4834.695,4398.33,5408.341,5385.341,4950.8480,392.6261
A36,05/04/2024 23:00,4397.2800,8.59,5281.172,4834.72,4398.459,5408.277,5385.12,4950.8380,392.6278
A36,05/04/2024 22:00,4397.3610,8.52,5279.754,4834.873,4398.332,5408.61,5385.631,4950.7602,392.6410
A36,05/04/2024 21:00,4397.1340,8.45,5280.007,4834.884,4398.547,5408.578,5385.352,4950.7503,392.6426
A36,05/04/2024 20:00,4397.6140,8.38,5280.079,4834.551,4398.45,5408.787,5385.491,4950.8287,392.6294
A36,05/04/2024 19:00,4398.1950,8.31,5279.94,4835.419,4398.622,5408.982,5385.563,4951.1202,392.5801
A36,05/04/2024 18:00,4394.1520,8.25,5278.956,4834.662,4399.035,5408.389,5386.136,4950.2217,392.7321
A36,05/04/2024 17:00,4393.5000,8.19,5279.062,4833.688,4398.591,5408.391,5386.126,4949.8930,392.7877
A36,05/04/2024 16:00,4393.6070,8.15,5279.035,4833.217,4399.248,5408.458,5386.118,4949.9472,392.7785
A36,05/04/2024 15:00,4393.5950,8.12,5278.852,4833.013,4398.922,5408.421,5386.208,4949.8352,392.7975
A36,05/04/2024 14:00,4393.6750,8.09,5279.37,4833.357,4399.156,5408.42,5386.088,4950.0110,392.7677
A36,05/04/2024 13:00,4394.3020,8.08,5279.492,4833.238,4399.198,5409.505,5386.236,4950.3285,392.7140
A36,05/04/2024 12:00,4394.4420,8.07,5279.947,4834.412,4399.146,5409.459,5386.103,4950.5848,392.6706
A36,05/04/2024 11:00,4397.6680,8.06,5280.786,4834.754,4398.587,5410.265,5385.92,4951.3300,392.5446
A36,05/04/2024 10:00,4397.4570,8.05,5280.787,4835.206,4398.734,5409.938,5385.8,4951.3203,392.5462
A36,05/04/2024 09:00,4397.6740,8.05,5282.951,4834.819,4399.545,5409.05,5385.668,4951.6178,392.4959
A36,05/04/2024 08:00,4397.8620,8.03,5282.878,4834.903,4399.316,5409.503,5385.585,4951.6745,392.4863
A36,05/04/2024 07:00,4397.3510,8.02,5283.111,4834.832,4399.415,5409.015,5385.598,4951.5537,392.5067
A36,05/04/2024 06:00,4397.4980,8.00,5282.801,4834.627,4399.285,5408.873,5385.83,4951.4857,392.5182
A36,05/04/2024 05:00,4397.1800,7.97,5282.702,4834.943,4399.281,5408.921,5385.716,4951.4572,392.5230
A36,05/04/2024 04:00,4397.0780,7.94,5282.715,4834.67,4399.194,5408.974,5385.842,4951.4122,392.5307
A36,05/04/2024 03:00,4397.0030,7.90,5282.878,4834.788,4399.046,5408.919,5385.777,4951.4018,392.5324
A36,05/04/2024 02:00,4397.3230,7.86,5283.037,4835.151,4399.163,5409.384,5385.942,4951.6667,392.4876
A36,05/04/2024 01:00,4397.0230,7.81,5282.82,4835.179,4399.045,5409.062,5386.096,4951.5375,392.5095
A36,05/04/2024 00:00,4397.1600,7.75,5283.004,4835.122,4399.028,5409.111,5385.927,4951.5587,392.5059
A36,05/03/2024 23:00,4397.1980,7.69,5282.866,4834.998,4398.389,5409.898,5386.307,4951.6093,392.4973
A36,05/03/2024 22:00,4397.2760,7.63,5282.868,4835.331,4398.021,5410.319,5386.416,4951.7052,392.4811
A36,05/03/2024 21:00,4396.8570,7.57,5281.239,4835.634,4398.255,5410.317,5386.557,4951.4765,392.5198
A36,05/03/2024 20:00,4393.7120,7.51,5280.974,4834.93,4398.46,5410.272,5386.974,4950.8870,392.6195
A36,05/03/2024 19:00,4393.0670,7.46,5280.168,4833.729,4398.686,5409.722,5387.031,4950.4005,392.7018
A36,05/03/2024 18:00,4392.8920,7.42,5279.96,4833.73,4398.639,5410.714,5386.672,4950.4345,392.6961
A36,05/03/2024 17:00,4392.8490,7.38,5280.108,4833.467,4398.605,5410.835,5386.641,4950.4175,392.6990
