INSTRUMENT ID,taken_on,Reading1,Temperature,Reading2,Reading3,Reading4,Reading5,Reading6,Reading_Ave,Load
A14,05/14/2024 12:00,5018.3810,15.24,5006.921,5104.209,5129.974,5573.171,5374.395,5201.1752,843.8217
A14,05/13/2024 12:00,5018.4960,14.53,5007.021,5105.179,5129.938,5573.701,5375.251,5201.5977,843.6775
A14,05/12/2024 12:00,5023.1150,8.99,5012.611,5111.248,5134.381,5580.467,5382.757,5207.4298,841.6882
A14,05/11/2024 12:00,5016.3610,16.64,5005.396,5103.377,5127.982,5572.247,5373.925,5199.8813,844.2630
A14,05/10/2024 12:00,5016.1980,14.69,5006.673,5104.136,5126.928,5572.812,5375.095,5200.3070,844.1178
A14,05/09/2024 12:00,5017.1900,13.63,5006.396,5103.917,5127.875,5573.198,5375.544,5200.6867,843.9883
A14,05/08/2024 12:00,5016.7130,14.66,5006.911,5103.508,5127.444,5574.116,5375.65,5200.7237,843.9757
A14,05/07/2024 12:00,5015.3470,15.96,5005.747,5103.274,5126.736,5572.546,5374.504,5199.6923,844.3274
A14,05/07/2024 08:00,5022.6040,10.32,5013.63,5111.792,5133.253,5582.182,5384.764,5208.0375,841.4809
A14,05/07/2024 04:00,5023.2300,10.18,5014.23,5112.322,5134.334,5582.349,5384.811,5208.5460,841.3075
A14,05/07/2024 00:00,5022.2680,12.73,5013.064,5111.037,5133.312,5580.424,5383.409,5207.2523,841.7487
A14,05/06/2024 20:00,5017.1250,17.93,5007.084,5105.364,5127.325,5572.928,5377.107,5201.1555,843.8284
A14,05/06/2024 18:33,5015.4000,19.16,5005.043,5103.338,5125.579,5570.55,5375.054,5199.1607,844.5088
